ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,Unnamed: 21,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22,MANUFACTURER,Unnamed: 25
10.0,0.0,29.0,2:02.090,0.0,,40.757,0.0,41.769,0.0,39.564,0.0,82.8,46:31.429,16:50,0:40.757,0:41.769,0:39.564,,Jarno Trulli,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,1.0,,,,,,,,,,,,
10.0,0.0,30.0,1:21.078,0.0,,23.155,0.0,27.555999999999997,0.0,30.367,0.0,124.7,47:52.507,16:51,0:23.155,0:27.556,0:30.367,,Jarno Trulli,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,1.0,,,,,,,,,,,,
10.0,0.0,31.0,1:20.646,0.0,,23.120,0.0,27.340999999999998,0.0,30.185,0.0,125.3,49:13.153,16:52,0:23.120,0:27.341,0:30.185,,Jarno Trulli,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,1.0,,,,,,,,,,,,
11.0,0.0,1.0,1:29.827,0.0,,30.897,0.0,28.491999999999997,0.0,30.438,0.0,112.5,1:29.827,16:05,0:30.897,0:28.492,0:30.438,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,2.0,1:21.886,0.0,,23.704,0.0,27.8,0.0,30.382,0.0,123.4,2:51.713,16:06,0:23.704,0:27.800,0:30.382,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,3.0,1:23.405,0.0,,25.127,0.0,28.256,0.0,30.022,0.0,121.2,4:15.118,16:07,0:25.127,0:28.256,0:30.022,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,4.0,1:21.242,0.0,,23.358,0.0,27.570999999999998,0.0,30.313,0.0,124.4,5:36.360,16:09,0:23.358,0:27.571,0:30.313,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,5.0,2:01.336,0.0,,30.943,0.0,45.044,0.0,45.349,0.0,83.3,7:37.696,16:11,0:30.943,0:45.044,0:45.349,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,6.0,2:12.498,0.0,,39.224,0.0,49.169,0.0,44.105,0.0,76.3,9:50.194,16:13,0:39.224,0:49.169,0:44.105,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,7.0,1:21.096,0.0,,23.260,0.0,27.93,0.0,29.906,0.0,124.7,11:11.290,16:14,0:23.260,0:27.930,0:29.906,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,8.0,1:21.136,0.0,,23.880,0.0,27.393,0.0,29.863,0.0,124.6,12:32.426,16:16,0:23.880,0:27.393,0:29.863,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,9.0,1:22.952,0.0,,23.410,0.0,27.872,0.0,31.670,0.0,121.9,13:55.378,16:17,0:23.410,0:27.872,0:31.670,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,10.0,2:11.663,0.0,,41.028,0.0,47.06,0.0,43.575,0.0,76.8,16:07.041,16:19,0:41.028,0:47.060,0:43.575,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,11.0,1:21.706,0.0,,23.655,0.0,27.894000000000002,0.0,30.157,0.0,123.7,17:28.747,16:21,0:23.655,0:27.894,0:30.157,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,12.0,1:21.104,0.0,,23.350,0.0,27.756999999999998,0.0,29.997,0.0,124.6,18:49.851,16:22,0:23.350,0:27.757,0:29.997,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,13.0,1:21.200,0.0,,23.502,0.0,27.775,0.0,29.923,0.0,124.5,20:11.051,16:23,0:23.502,0:27.775,0:29.923,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,14.0,1:21.184,0.0,,23.200,0.0,27.733,0.0,30.251,0.0,124.5,21:32.235,16:25,0:23.200,0:27.733,0:30.251,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,15.0,1:22.327,0.0,,23.569,0.0,27.734,0.0,31.024,0.0,122.8,22:54.562,16:26,0:23.569,0:27.734,0:31.024,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,16.0,1:26.419,0.0,B,23.434,0.0,27.634,0.0,35.351,0.0,117.0,24:20.981,16:27,0:23.434,0:27.634,0:35.351,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,17.0,3:30.113,0.0,,1:27.215,0.0,59.711000000000006,0.0,1:03.187,0.0,48.1,27:51.094,16:31,1:27.215,0:59.711,1:03.187,,Lucas di Grassi,0:01:05.350,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,18.0,2:16.602,0.0,,43.517,0.0,49.383,0.0,43.702,0.0,74.0,30:07.696,16:33,0:43.517,0:49.383,0:43.702,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,19.0,1:19.978,0.0,,22.950,0.0,27.494,0.0,29.534,0.0,126.4,31:27.674,16:35,0:22.950,0:27.494,0:29.534,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,20.0,1:20.217,0.0,,22.985,0.0,27.403000000000002,0.0,29.829,0.0,126.0,32:47.891,16:36,0:22.985,0:27.403,0:29.829,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,21.0,1:19.529,0.0,,22.772,0.0,27.185,0.0,29.572,0.0,127.1,34:07.420,16:37,0:22.772,0:27.185,0:29.572,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,22.0,1:19.787,0.0,,22.974,0.0,27.256999999999998,0.0,29.556,0.0,126.7,35:27.207,16:39,0:22.974,0:27.257,0:29.556,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,23.0,1:19.979,0.0,,22.962,0.0,27.529,0.0,29.488,0.0,126.4,36:47.186,16:40,0:22.962,0:27.529,0:29.488,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,24.0,1:18.881,2.0,,22.688,0.0,27.005,2.0,29.188,0.0,128.2,38:06.067,16:41,0:22.688,0:27.005,0:29.188,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,25.0,1:19.137,0.0,,22.741,0.0,27.09,0.0,29.306,0.0,127.7,39:25.204,16:43,0:22.741,0:27.090,0:29.306,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,26.0,1:18.929,0.0,,22.671,2.0,27.101999999999997,0.0,29.156,2.0,128.1,40:44.133,16:44,0:22.671,0:27.102,0:29.156,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,27.0,1:19.157,0.0,,22.807,0.0,27.151999999999997,0.0,29.198,0.0,127.7,42:03.290,16:45,0:22.807,0:27.152,0:29.198,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,28.0,2:24.870,0.0,,38.399,0.0,54.61600000000001,0.0,51.855,0.0,69.8,44:28.160,16:48,0:38.399,0:54.616,0:51.855,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,29.0,2:02.121,0.0,,40.202,0.0,42.146,0.0,39.773,0.0,82.8,46:30.281,16:50,0:40.202,0:42.146,0:39.773,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,30.0,1:20.978,0.0,,22.935,0.0,28.026999999999997,0.0,30.016,0.0,124.8,47:51.259,16:51,0:22.935,0:28.027,0:30.016,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
11.0,0.0,31.0,1:20.366,0.0,,22.974,0.0,27.499000000000002,0.0,29.893,0.0,125.8,49:11.625,16:52,0:22.974,0:27.499,0:29.893,,Lucas di Grassi,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,1.0,1:36.274,0.0,,34.907,0.0,28.859,0.0,32.508,0.0,105.0,1:36.274,16:05,0:34.907,0:28.859,0:32.508,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,2.0,1:24.803,0.0,,23.888,0.0,28.664,0.0,32.251,0.0,119.2,3:01.077,16:06,0:23.888,0:28.664,0:32.251,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,3.0,1:24.942,0.0,,23.839,0.0,28.962,0.0,32.141,0.0,119.0,4:26.019,16:08,0:23.839,0:28.962,0:32.141,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,4.0,1:25.674,0.0,,24.707,0.0,28.410999999999998,0.0,32.556,0.0,118.0,5:51.693,16:09,0:24.707,0:28.411,0:32.556,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,5.0,2:01.557,0.0,,35.539,0.0,41.551,0.0,44.467,0.0,83.2,7:53.250,16:11,0:35.539,0:41.551,0:44.467,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,6.0,2:05.564,0.0,,38.748,0.0,43.407,0.0,43.409,0.0,80.5,9:58.814,16:13,0:38.748,0:43.407,0:43.409,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,7.0,1:23.303,0.0,,23.956,0.0,28.128,0.0,31.219,0.0,121.3,11:22.117,16:15,0:23.956,0:28.128,0:31.219,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,8.0,1:23.265,0.0,,23.995,0.0,28.076999999999998,0.0,31.193,0.0,121.4,12:45.382,16:16,0:23.995,0:28.077,0:31.193,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,9.0,1:25.113,0.0,,23.764,0.0,28.0,0.0,33.349,0.0,118.8,14:10.495,16:17,0:23.764,0:28.000,0:33.349,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,10.0,2:03.103,0.0,,34.897,0.0,46.273999999999994,0.0,41.932,0.0,82.1,16:13.598,16:19,0:34.897,0:46.274,0:41.932,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,11.0,1:23.075,0.0,,23.846,0.0,28.224,0.0,31.005,0.0,121.7,17:36.673,16:21,0:23.846,0:28.224,0:31.005,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,12.0,1:23.137,0.0,,23.682,0.0,28.06,0.0,31.395,0.0,121.6,18:59.810,16:22,0:23.682,0:28.060,0:31.395,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,13.0,1:23.542,0.0,,23.763,0.0,27.991999999999997,0.0,31.787,0.0,121.0,20:23.352,16:24,0:23.763,0:27.992,0:31.787,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,14.0,1:23.606,0.0,,23.822,0.0,28.316,0.0,31.468,0.0,120.9,21:46.958,16:25,0:23.822,0:28.316,0:31.468,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,15.0,1:24.579,0.0,,24.610,0.0,28.320999999999998,0.0,31.648,0.0,119.5,23:11.537,16:26,0:24.610,0:28.321,0:31.648,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,16.0,1:29.852,0.0,B,23.999,0.0,30.22,0.0,35.633,0.0,112.5,24:41.389,16:28,0:23.999,0:30.220,0:35.633,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,17.0,3:19.597,0.0,,1:34.988,0.0,40.568000000000005,0.0,1:04.041,0.0,50.6,28:00.986,16:31,1:34.988,0:40.568,1:04.041,,Michela Cerruti,0:01:18.030,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,18.0,2:13.862,0.0,,42.741,0.0,47.403,0.0,43.718,0.0,75.5,30:14.848,16:33,0:42.741,0:47.403,0:43.718,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,19.0,1:23.417,0.0,,23.712,0.0,27.730999999999998,0.0,31.974,0.0,121.2,31:38.265,16:35,0:23.712,0:27.731,0:31.974,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,20.0,1:21.886,0.0,,23.517,0.0,27.74,0.0,30.629,0.0,123.4,33:00.151,16:36,0:23.517,0:27.740,0:30.629,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,21.0,1:21.684,2.0,,23.457,2.0,27.601999999999997,2.0,30.625,2.0,123.8,34:21.835,16:37,0:23.457,0:27.602,0:30.625,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,22.0,1:22.127,0.0,,23.487,0.0,27.715,0.0,30.925,0.0,123.1,35:43.962,16:39,0:23.487,0:27.715,0:30.925,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,23.0,1:28.496,0.0,B,23.632,0.0,28.112,0.0,36.752,0.0,114.2,37:12.458,16:40,0:23.632,0:28.112,0:36.752,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,24.0,1:35.634,0.0,,36.315,0.0,28.412,0.0,30.907,0.0,105.7,38:48.092,16:42,0:36.315,0:28.412,0:30.907,,Michela Cerruti,0:00:20.254,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,25.0,1:22.927,0.0,,23.927,0.0,28.055,0.0,30.945,0.0,121.9,40:11.019,16:43,0:23.927,0:28.055,0:30.945,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,26.0,1:22.420,0.0,,23.732,0.0,27.881,0.0,30.807,0.0,122.6,41:33.439,16:45,0:23.732,0:27.881,0:30.807,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,27.0,1:34.265,0.0,,25.055,0.0,32.251,0.0,36.959,0.0,107.2,43:07.704,16:46,0:25.055,0:32.251,0:36.959,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,28.0,1:50.596,0.0,,31.030,0.0,39.844,0.0,39.722,0.0,91.4,44:58.300,16:48,0:31.030,0:39.844,0:39.722,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,29.0,1:41.482,0.0,,30.974,0.0,37.251,0.0,33.257,0.0,99.6,46:39.782,16:50,0:30.974,0:37.251,0:33.257,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,30.0,1:24.069,0.0,,24.031,0.0,28.564,0.0,31.474,0.0,120.2,48:03.851,16:51,0:24.031,0:28.564,0:31.474,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
18.0,0.0,31.0,1:24.756,0.0,,23.732,0.0,28.087,0.0,32.937,0.0,119.3,49:28.607,16:53,0:23.732,0:28.087,0:32.937,,Michela Cerruti,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Trulli Formula E Team,,4.0,,,,,,,,,,,,
2.0,0.0,1.0,1:37.420,0.0,,36.850,0.0,28.711,0.0,31.859,0.0,103.8,1:37.420,16:05,0:36.850,0:28.711,0:31.859,,Sam Bird,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Virgin Racing Formula E Team,,3.0,,,,,,,,,,,,
2.0,0.0,2.0,1:24.024,0.0,,24.103,0.0,27.94,0.0,31.981,0.0,120.3,3:01.444,16:06,0:24.103,0:27.940,0:31.981,,Sam Bird,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Virgin Racing Formula E Team,,3.0,,,,,,,,,,,,
2.0,0.0,3.0,1:21.493,2.0,,23.664,2.0,27.596999999999998,2.0,30.232,2.0,124.0,4:22.937,16:08,0:23.664,0:27.597,0:30.232,,Sam Bird,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Virgin Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,1.0,1:36.506,0.0,,35.753,0.0,28.576,0.0,32.177,0.0,104.7,1:36.506,16:05,0:35.753,0:28.576,0:32.177,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,2.0,1:21.917,0.0,,23.918,0.0,27.569000000000003,0.0,30.430,0.0,123.4,2:58.423,16:06,0:23.918,0:27.569,0:30.430,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,3.0,1:21.824,0.0,,23.484,0.0,27.552,0.0,30.788,0.0,123.5,4:20.247,16:07,0:23.484,0:27.552,0:30.788,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,4.0,1:25.674,0.0,,23.394,0.0,27.796999999999997,0.0,34.483,0.0,118.0,5:45.921,16:09,0:23.394,0:27.797,0:34.483,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,5.0,2:03.840,0.0,,34.172,0.0,44.409,0.0,45.259,0.0,81.6,7:49.761,16:11,0:34.172,0:44.409,0:45.259,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,6.0,2:07.121,0.0,,38.270,0.0,45.77,0.0,43.081,0.0,79.5,9:56.882,16:13,0:38.270,0:45.770,0:43.081,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,7.0,1:21.564,0.0,,23.789,0.0,27.622,0.0,30.153,0.0,123.9,11:18.446,16:14,0:23.789,0:27.622,0:30.153,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,8.0,1:21.868,0.0,,23.232,0.0,27.893,0.0,30.743,0.0,123.5,12:40.314,16:16,0:23.232,0:27.893,0:30.743,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,9.0,1:24.913,0.0,,23.078,0.0,27.467,0.0,34.368,0.0,119.0,14:05.227,16:17,0:23.078,0:27.467,0:34.368,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,10.0,2:06.294,0.0,,38.398,0.0,46.435,0.0,41.461,0.0,80.0,16:11.521,16:19,0:38.398,0:46.435,0:41.461,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
21.0,0.0,11.0,1:21.499,0.0,,23.369,0.0,27.862,0.0,30.268,0.0,124.0,17:33.020,16:21,0:23.369,0:27.862,0:30.268,,Bruno Senna,,,./sampledata/2014-2015\Puntadel\Race\23_Analysis_Race (3).CSV,,,,,,,,,,,Mahindra Racing Formula E Team,,3.0,,,,,,,,,,,,
