ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,Unnamed: 21,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22,MANUFACTURER,Unnamed: 25
66.0,0.0,6.0,1:27.281,0.0,,22.729,0.0,32.659,0.0,31.893,0.0,105.6,12:21.408,14:16,0:22.729,0:32.659,0:31.893,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,7.0,1:26.210,2.0,,22.000999999999998,2.0,32.551,2.0,31.658,2.0,106.9,13:47.618,14:17,0:22.001,0:32.551,0:31.658,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,8.0,1:28.245,0.0,,22.641,0.0,33.484,0.0,32.120,0.0,104.4,15:15.863,14:19,0:22.641,0:33.484,0:32.120,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,9.0,2:46.248,0.0,B,22.924,0.0,35.692,0.0,1:47.632,0.0,55.4,18:02.111,14:22,0:22.924,0:35.692,1:47.632,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,10.0,1:42.852,0.0,,26.941999999999997,0.0,35.203,0.0,40.707,0.0,89.6,19:44.963,14:23,0:26.942,0:35.203,0:40.707,,Daniel Abt,0:01:15.415,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,11.0,1:43.450,0.0,,33.265,0.0,37.975,0.0,32.210,0.0,89.1,21:28.413,14:25,0:33.265,0:37.975,0:32.210,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,12.0,1:28.862,0.0,,22.622,0.0,33.531,0.0,32.709,0.0,103.7,22:57.275,14:27,0:22.622,0:33.531,0:32.709,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,13.0,1:27.237,0.0,,22.379,0.0,,0.0,,0.0,105.6,24:24.512,14:28,0:22.379,,,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,14.0,1:29.203,0.0,,22.680999999999997,0.0,33.562,0.0,32.960,0.0,103.3,25:53.715,14:29,0:22.681,0:33.562,0:32.960,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,15.0,1:32.622,0.0,,23.044,0.0,35.009,0.0,34.569,0.0,99.5,27:26.337,14:31,0:23.044,0:35.009,0:34.569,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,16.0,1:29.363,0.0,,22.553,0.0,33.547,0.0,33.263,0.0,103.1,28:55.700,14:32,0:22.553,0:33.547,0:33.263,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,17.0,1:30.111,0.0,,22.723000000000003,0.0,34.002,0.0,33.386,0.0,102.3,30:25.811,14:34,0:22.723,0:34.002,0:33.386,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,18.0,1:30.036,0.0,,22.918000000000003,0.0,33.587,0.0,33.531,0.0,102.4,31:55.847,14:35,0:22.918,0:33.587,0:33.531,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,19.0,1:31.583,0.0,,23.189,0.0,34.124,0.0,34.270,0.0,100.6,33:27.430,14:37,0:23.189,0:34.124,0:34.270,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,20.0,1:30.472,0.0,,22.77,0.0,34.035,0.0,33.667,0.0,101.9,34:57.902,14:39,0:22.770,0:34.035,0:33.667,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,21.0,1:30.183,0.0,,22.974,0.0,33.647,0.0,33.562,0.0,102.2,36:28.085,14:40,0:22.974,0:33.647,0:33.562,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,22.0,1:30.190,0.0,,23.307,0.0,33.179,0.0,33.704,0.0,102.2,37:58.275,14:42,0:23.307,0:33.179,0:33.704,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,23.0,1:29.303,0.0,,22.953000000000003,0.0,33.504,0.0,32.846,0.0,103.2,39:27.578,14:43,0:22.953,0:33.504,0:32.846,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,24.0,1:28.891,0.0,,22.535999999999998,0.0,33.364,0.0,32.991,0.0,103.7,40:56.469,14:44,0:22.536,0:33.364,0:32.991,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,25.0,1:30.433,0.0,,23.112,0.0,33.573,0.0,33.748,0.0,101.9,42:26.902,14:46,0:23.112,0:33.573,0:33.748,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,26.0,1:29.383,0.0,,22.726999999999997,0.0,33.504,0.0,33.152,0.0,103.1,43:56.285,14:47,0:22.727,0:33.504,0:33.152,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,27.0,1:33.922,0.0,,23.42,0.0,35.482,0.0,35.020,0.0,98.1,45:30.207,14:49,0:23.420,0:35.482,0:35.020,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,28.0,1:32.765,0.0,,23.538,0.0,33.662,0.0,35.565,0.0,99.3,47:02.972,14:51,0:23.538,0:33.662,0:35.565,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,29.0,1:33.524,0.0,,24.006,0.0,34.147,0.0,35.371,0.0,98.5,48:36.496,14:52,0:24.006,0:34.147,0:35.371,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,30.0,1:36.946,0.0,,25.81,0.0,,0.0,,0.0,95.1,50:13.442,14:54,0:25.810,,,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
66.0,0.0,31.0,1:44.200,0.0,,25.233,0.0,35.909,0.0,43.058,0.0,88.4,51:57.642,14:56,0:25.233,0:35.909,0:43.058,,Daniel Abt,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,1.0,2:01.775,0.0,,,0.0,,0.0,46.989,0.0,75.7,2:01.775,14:06,,,0:46.989,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,2.0,2:36.322,0.0,,37.211,0.0,49.232,0.0,1:09.879,0.0,59.0,4:38.097,14:08,0:37.211,0:49.232,1:09.879,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,3.0,2:57.399,0.0,,49.673,0.0,,0.0,,0.0,52.0,7:35.496,14:11,0:49.673,,,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,4.0,1:53.697,0.0,,42.2,0.0,39.469,0.0,32.028,0.0,81.1,9:29.193,14:13,0:42.200,0:39.469,0:32.028,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,5.0,1:26.258,0.0,,22.006999999999998,0.0,32.494,0.0,31.757,0.0,106.8,10:55.451,14:14,0:22.007,0:32.494,0:31.757,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,6.0,1:26.793,0.0,,22.182,0.0,32.541,0.0,32.070,0.0,106.2,12:22.244,14:16,0:22.182,0:32.541,0:32.070,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,7.0,1:26.136,0.0,,22.063000000000002,0.0,32.346,0.0,31.727,0.0,107.0,13:48.380,14:17,0:22.063,0:32.346,0:31.727,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,8.0,1:27.681,0.0,,22.237,0.0,33.510,0.0,31.934,0.0,105.1,15:16.061,14:19,0:22.237,0:33.510,0:31.934,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,9.0,1:55.405,0.0,,23.664,0.0,38.587,0.0,53.154,0.0,79.9,17:11.466,14:21,0:23.664,0:38.587,0:53.154,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,10.0,2:29.012,0.0,,39.115,0.0,58.187,0.0,51.710,0.0,61.8,19:40.478,14:23,0:39.115,0:58.187,0:51.710,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,11.0,1:43.584,0.0,,32.809,0.0,35.462,0.0,35.313,0.0,89.0,21:24.062,14:25,0:32.809,0:35.462,0:35.313,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,12.0,1:27.384,0.0,,22.688000000000002,0.0,32.726,0.0,31.970,0.0,105.5,22:51.446,14:26,0:22.688,0:32.726,0:31.970,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,13.0,1:28.180,0.0,,22.399,0.0,33.314,0.0,32.467,0.0,104.5,24:19.626,14:28,0:22.399,0:33.314,0:32.467,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,14.0,1:26.041,0.0,,21.941,0.0,32.284,0.0,31.816,0.0,107.1,25:45.667,14:29,0:21.941,0:32.284,0:31.816,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,15.0,1:26.816,0.0,,22.055,0.0,32.502,0.0,32.259,0.0,106.2,27:12.483,14:31,0:22.055,0:32.502,0:32.259,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,16.0,1:25.449,2.0,,22.052,0.0,32.015,2.0,31.382,2.0,107.9,28:37.932,14:32,0:22.052,0:32.015,0:31.382,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,17.0,2:31.764,0.0,B,21.923000000000002,0.0,32.176,0.0,1:37.665,0.0,60.7,31:09.696,14:35,0:21.923,0:32.176,1:37.665,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,18.0,1:31.532,0.0,,26.587,0.0,32.622,0.0,32.323,0.0,100.7,32:41.228,14:36,0:26.587,0:32.622,0:32.323,,JÃ©rÃ´me D'AmbrosioÂ ,0:01:14.622,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,19.0,1:26.341,0.0,,22.055999999999997,0.0,32.523,0.0,31.762,0.0,106.7,34:07.569,14:38,0:22.056,0:32.523,0:31.762,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,20.0,1:27.387,0.0,,22.248,0.0,33.168,0.0,31.971,0.0,105.5,35:34.956,14:39,0:22.248,0:33.168,0:31.971,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,21.0,1:25.922,0.0,,21.916,0.0,32.288,0.0,31.718,0.0,107.3,37:00.878,14:41,0:21.916,0:32.288,0:31.718,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,22.0,1:26.150,0.0,,21.998,0.0,32.357,0.0,31.795,0.0,107.0,38:27.028,14:42,0:21.998,0:32.357,0:31.795,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,23.0,1:26.184,0.0,,22.104,0.0,32.249,0.0,31.831,0.0,106.9,39:53.212,14:43,0:22.104,0:32.249,0:31.831,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,24.0,1:26.143,0.0,,21.96,0.0,32.583,0.0,31.600,0.0,107.0,41:19.355,14:45,0:21.960,0:32.583,0:31.600,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,25.0,1:26.840,0.0,,22.426,0.0,,0.0,,0.0,106.1,42:46.195,14:46,0:22.426,,,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,26.0,1:26.762,0.0,,22.616,0.0,32.371,0.0,31.775,0.0,106.2,44:12.957,14:48,0:22.616,0:32.371,0:31.775,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,27.0,1:25.664,0.0,,21.958000000000002,0.0,32.147,0.0,31.559,0.0,107.6,45:38.621,14:49,0:21.958,0:32.147,0:31.559,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,28.0,1:25.766,0.0,,22.008000000000003,0.0,32.151,0.0,31.607,0.0,107.5,47:04.387,14:51,0:22.008,0:32.151,0:31.607,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,29.0,1:26.645,0.0,,22.19,0.0,32.428,0.0,32.027,0.0,106.4,48:31.032,14:52,0:22.190,0:32.428,0:32.027,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,30.0,1:25.857,0.0,,21.898000000000003,0.0,32.256,0.0,31.703,0.0,107.3,49:56.889,14:53,0:21.898,0:32.256,0:31.703,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,31.0,1:28.812,0.0,,21.894000000000002,2.0,32.384,0.0,34.534,0.0,103.8,51:25.701,14:55,0:21.894,0:32.384,0:34.534,,JÃ©rÃ´me D'AmbrosioÂ ,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,3.0,,,,,,,,,,,,
77.0,0.0,1.0,4:40.734,0.0,B,36.013000000000005,0.0,1:09.913,0.0,2:54.808,0.0,32.8,4:40.734,14:08,0:36.013,1:09.913,2:54.808,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,2.0,2:56.315,0.0,,48.876999999999995,0.0,1:06.437,0.0,1:01.001,0.0,52.3,7:37.049,14:11,0:48.877,1:06.437,1:01.001,,Katherine Legge,0:02:19.834,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,3.0,1:56.000,0.0,,42.055,0.0,40.157,0.0,33.788,0.0,79.4,9:33.049,14:13,0:42.055,0:40.157,0:33.788,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,4.0,1:28.440,0.0,,22.761,0.0,,0.0,,0.0,104.2,11:01.489,14:15,0:22.761,,,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,5.0,1:28.200,0.0,,23.348000000000003,0.0,32.874,0.0,31.978,0.0,104.5,12:29.689,14:16,0:23.348,0:32.874,0:31.978,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,6.0,1:27.504,0.0,,22.828000000000003,0.0,32.837,0.0,31.839,0.0,105.3,13:57.193,14:18,0:22.828,0:32.837,0:31.839,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,7.0,1:27.458,0.0,,22.248,0.0,33.275,0.0,31.935,0.0,105.4,15:24.651,14:19,0:22.248,0:33.275,0:31.935,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,8.0,1:51.071,0.0,,25.897,0.0,37.936,0.0,47.238,0.0,83.0,17:15.722,14:21,0:25.897,0:37.936,0:47.238,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,9.0,2:28.068,0.0,,40.461999999999996,0.0,56.130,0.0,51.476,0.0,62.2,19:43.790,14:23,0:40.462,0:56.130,0:51.476,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,10.0,1:43.078,0.0,,33.205999999999996,0.0,,0.0,,0.0,89.4,21:26.868,14:25,0:33.206,,,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,11.0,1:28.140,0.0,,22.766,0.0,32.875,0.0,32.499,0.0,104.6,22:55.008,14:26,0:22.766,0:32.875,0:32.499,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,12.0,1:26.550,0.0,,22.302,0.0,32.448,0.0,31.800,2.0,106.5,24:21.558,14:28,0:22.302,0:32.448,0:31.800,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,13.0,1:26.785,0.0,,22.383000000000003,0.0,32.552,0.0,31.850,0.0,106.2,25:48.343,14:29,0:22.383,0:32.552,0:31.850,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,14.0,1:29.242,0.0,,22.123,0.0,32.681,0.0,34.438,0.0,103.3,27:17.585,14:31,0:22.123,0:32.681,0:34.438,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,15.0,4:38.833,0.0,B,22.863000000000003,0.0,35.307,0.0,3:40.663,0.0,33.1,31:56.418,14:35,0:22.863,0:35.307,3:40.663,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,16.0,1:37.795,0.0,,28.874000000000002,0.0,35.083,0.0,33.838,0.0,94.2,33:34.213,14:37,0:28.874,0:35.083,0:33.838,,Katherine Legge,0:03:11.214,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,17.0,1:32.208,0.0,,24.002,0.0,34.668,0.0,33.538,0.0,99.9,35:06.421,14:39,0:24.002,0:34.668,0:33.538,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
77.0,0.0,18.0,1:30.720,0.0,,23.385,0.0,33.759,0.0,33.576,0.0,101.6,36:37.141,14:40,0:23.385,0:33.759,0:33.576,,Katherine Legge,,,./Total_Lap_Num/2014-2015\Putrajaya\Race\23_Analysis_Race (2).CSV,,,,,,,,,,,Amlin Aguri,,4.0,,,,,,,,,,,,
