,DRIVER_NAME,location,season_year,match_name,match_type,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,range_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,range_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,range_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,range_S3,skew_S3,Total_Lap_Num,PIT_TIME_cnt,cnt_CROSSING_FINISH_LINE_IN_PIT,DATE_ONLY,mean_air_temp,std_air_temp,med_air_temp,max_air_temp,min_air_temp,range_air_temp,skew_air_temp,mean_track_temp,std_track_temp,med_track_temp,max_track_temp,min_track_temp,range_track_temp,skew_track_temp,mean_HUMIDITY,std_HUMIDITY,med_HUMIDITY,max_HUMIDITY,min_HUMIDITY,range_HUMIDITY,skew_HUMIDITY,mean_PRESSURE,std_PRESSURE,med_PRESSURE,max_PRESSURE,min_PRESSURE,range_PRESSURE,skew_PRESSURE,mean_WIND_SPEED,std_WIND_SPEED,med_WIND_SPEED,max_WIND_SPEED,min_WIND_SPEED,range_WIND_SPEED,skew_WIND_SPEED
1721,St̩phane SARRAZIN,Monaco,2016-2017,Qualifying Group 3,Q,3.0,Venturi Formula E Team,93.4,34.94509979954272,108.8,118.0,53.4,64.6,-1.5979731497010148,40113.0,32812.800505290616,21845.0,77994.0,20500.0,57494.0,1.728777437566968,19299.33333333333,2036.688570531423,19800.0,21039.0,17059.0,3980.0,-1.039359992718239,17659.666666666668,1991.673751730774,16748.0,19944.000000000004,16286.999999999998,3657.0000000000055,1.6282405071971393,3.0,3,0,05/13/2017,17.518516666666667,0.13457355485632008,17.55555,17.6667,17.3333,0.3333999999999975,-0.45506253900335814,32.03703333333333,0.2868589665090971,32.2222,32.2222,31.6667,0.5555000000000021,-0.968245836551854,80.33333333333333,0.5163977794943253,80.0,81.0,80.0,1.0,0.9682458365518952,1014.2983333333333,0.02714160398109082,1014.29,1014.33,1014.26,0.07000000000005002,0.08168988730163249,3.2186866666666663,1.4394419277020754,3.21869,4.82803,1.60934,3.21869,-5.210352604980901e-06
1722,St̩phane SARRAZIN,Montreal2,2016-2017,Qualifying 2 Group 3,Q,3.0,TECHEETAH,98.43333333333334,28.035037601782044,109.8,119.0,66.5,52.5,-1.5245805430579515,48120.0,33648.781389524345,29843.0,86952.0,27565.0,59387.0,1.723124446218142,31389.33333333333,1998.472500019288,32419.000000000004,32663.000000000004,29086.0,3577.000000000004,-1.7030492735781595,27712.66666666667,1287.450711030653,27752.0,28980.0,26406.0,2574.0,-0.13735266876115734,3.0,3,0,07/30/2017,25.20914705882353,0.03074446227834246,25.2222,25.2778,25.1667,0.11110000000000042,-0.07612672320900941,38.905238235294114,0.0952674640466642,38.8889,39.4444,38.8889,0.5555000000000021,5.830951894845181,56.0,0.0,56.0,56.0,56.0,0.0,0.0,1013.8676470588231,0.037014233423544145,1013.85,1013.92,1013.82,0.09999999999990905,0.3044907529030842,3.9941038235294117,2.0071916222378734,3.1828,8.48747,1.06093,7.42654,0.9595709767595628
1723,St̩phane SARRAZIN,Montreal,2016-2017,Qualifying 1 Group 2,Q,2.0,TECHEETAH,92.43333333333334,41.087386547860824,113.3,118.9,45.1,73.80000000000003,-1.6959239600190819,72056.33333333331,75898.6522761329,29093.0,159691.0,27385.0,132306.0,1.7310640786809948,30347.66666666667,1031.9701223065204,30566.0,31253.0,29224.0,2029.0,-0.909446585029868,27405.0,818.4014907122307,27536.0,28150.0,26529.0,1621.0,-0.7018510484946815,3.0,3,0,07/29/2017,21.175924999999996,0.05864655573859399,21.1667,21.2778,21.1111,0.16669999999999874,0.26570301993408724,38.90433055555555,0.09258333333333338,38.8889,39.4444,38.8889,0.5555000000000021,6.000000000000059,56.416666666666664,0.500000000000001,56.0,57.0,56.0,1.0,0.35294117647060336,1012.7375000000001,0.05958787029012205,1012.73,1012.84,1012.63,0.21000000000003638,-0.3612266331694271,5.569903888888886,1.8000185152687065,5.30467,9.54841,3.1828,6.36561,0.5876815812305298
1726,St̩phane SARRAZIN,Newyork,2016-2017,Qualifying 1 Group 2,Q,2.0,TECHEETAH,96.96666666666664,15.931520119980187,100.7,110.7,79.5,31.200000000000006,-0.9966062953759104,32509.66666666667,11120.090347354795,27203.0,45289.0,25037.0,20252.0,1.6584148716177036,19742.333333333336,1705.9066015856024,20057.000000000004,21269.000000000004,17901.0,3368.000000000004,-0.8018149366522024,21666.0,1297.743040821256,21329.0,23099.0,20570.0,2529.0,1.0897654459388206,3.0,3,0,07/15/2017,26.961394444444437,0.03715466472882088,26.9444,27.0556,26.8889,0.16669999999999874,0.7756391369706154,29.444399999999987,0.0,29.4444,29.4444,29.4444,0.0,0.0,74.55555555555556,0.5039526306789724,75.0,75.0,74.0,1.0,-0.23344864509394445,1012.5908333333331,0.024304614494286256,1012.6,1012.63,1012.56,0.07000000000005002,-0.07734887386180589,3.3890961111111118,0.9080387810292112,3.1828,5.30467,2.12187,3.1828,-0.10714678281324186
1728,St̩phane SARRAZIN,Paris,2016-2017,Qualifying Group 3,Q,3.0,Venturi Formula E Team,82.26666666666667,19.831876697209804,75.9,104.5,66.4,38.1,1.2957566988520817,30442.0,21606.91812822921,18737.0,55376.0,17213.0,38163.0,1.7223619572210158,25787.66666666667,390.91857634721384,25743.000000000004,26199.0,25421.0,778.0,0.5074607621504726,30859.66666666667,15210.61045235639,22522.0,48416.00000000001,21641.0,26775.00000000001,1.725516194797437,3.0,3,0,05/20/2017,15.111133333333333,0.08605769382609996,15.11115,15.2222,15.0,0.22220000000000084,-0.0008715083121775154,24.7222,0.30431465294986937,24.7222,25.0,24.4444,0.5555999999999983,0.0,69.5,0.5477225575051674,69.5,70.0,69.0,1.0,0.0,1017.54,0.048989794855643296,1017.53,1017.61,1017.48,0.12999999999999545,0.3521141505296374,9.924296666666667,2.95291222069107,8.04672,14.4841,8.04672,6.437379999999999,1.095396967363194
1730,St̩phane SARRAZIN,newyork2,2016-2017,Non Qualifying Practice 3,FP1,3.0,TECHEETAH,87.02941176470587,32.57916828100977,103.4,111.8,6.8,105.0,-1.5744852318347935,29120.764705882357,10437.44237426854,25887.0,68995.0,24806.0,44189.0,3.9204609566640265,19678.470588235294,2506.048984897518,18772.000000000004,27376.0,17611.0,9764.999999999996,2.299413178992789,97684.88235294117,237943.71923678773,21679.0,996206.0,20461.0,975745.0,3.79853175892202,17.0,17,3,07/16/2017,22.431793656716497,0.24481780399028125,22.4444,22.7778,22.0556,0.7222000000000008,-0.08072182634142139,26.111100000000064,0.0,26.1111,26.1111,26.1111,0.0,0.0,79.96268656716418,0.6693584207279366,80.0,81.0,79.0,2.0,0.04284316433903658,1013.6795149253677,0.0712656301352157,1013.72,1013.82,1013.55,0.2700000000000955,-0.21882973441756232,3.337192014925369,1.3762994524550727,3.1828,7.426539999999999,0.0,7.426539999999999,0.4114038612058943
1731,St̩phane SARRAZIN,newyork2,2016-2017,Qualifying 2 Group 3,Q,3.0,TECHEETAH,95.36666666666667,16.702494823628403,95.7,111.9,78.5,33.40000000000001,-0.08977117413692454,32336.33333333333,9006.948447356259,29690.0,42370.0,24949.0,17421.0,1.2080124072077008,19871.666666666668,2049.610288160492,20950.0,21157.0,17508.0,3648.999999999997,-1.7121967489506684,23096.66666666667,2824.7577477251616,22863.000000000004,26031.0,20396.0,5635.0,0.3696971331399023,3.0,3,0,07/16/2017,24.02315,0.07786899437975474,24.0,24.2778,24.0,0.27779999999999916,3.147820888291167,26.666699999999995,0.0,26.6667,26.6667,26.6667,0.0,0.0,76.0,0.0,76.0,76.0,76.0,0.0,0.0,1013.6650000000004,0.03451707651916009,1013.665,1013.72,1013.61,0.11000000000001364,1.5015749955460582e-11,2.1513400000000007,0.3091681604841334,2.12187,3.1828,1.06093,2.12187,0.9186910534324222
1732,St̩phane SARRAZIN,Berlin,2017-2018,Qualifying Group 3,Q,3.0,Andretti Formula E,90.6,35.975408267315046,98.9,121.7,51.2,70.5,-0.9829468229633544,55148.66666666666,46514.629444222526,31395.0,108744.0,25307.0,83437.0,1.6987306635736268,26655.0,4242.263193155276,28616.0,29562.0,21787.0,7774.999999999996,-1.6356594302091516,26167.66666666667,2784.844400201443,26526.0,28756.0,23221.0,5535.0,-0.5694402160216765,3.0,3,0,05/19/2018,20.648166666666665,0.02871171653988331,20.6667,20.6667,20.6111,0.05559999999999832,-0.9682458365516686,20.462999999999997,0.2268227501817213,20.5556,20.5556,20.0,0.5555999999999983,-2.4494897427831552,43.0,0.0,43.0,43.0,43.0,0.0,0.0,1014.8933333333333,0.03829708431023962,1014.9,1014.93,1014.83,0.09999999999990905,-0.8949174040267924,3.0059799999999997,1.5616564135686184,3.7132699999999996,4.24374,1.06093,3.18281,-0.7107201113339006
1733,St̩phane SARRAZIN,Newyork2,2017-2018,Qualifying 2 Group 1,Q,1.0,Andretti Formula E,86.33333333333331,35.81261416503037,105.9,108.1,45.0,63.1,-1.7247003280480009,36980.333333333336,12906.171598631923,30009.0,51873.0,29059.0,22814.0,1.721499161122512,26278.66666666667,1649.778571000766,25396.0,28182.0,25258.000000000004,2923.9999999999964,1.7184268517173398,27193.33333333333,3860.379946758264,25240.0,31640.0,24700.0,6940.0,1.6940009135726677,3.0,3,0,07/15/2018,22.518533333333334,0.04539720989958043,22.5278,22.5556,22.4444,0.11119999999999663,-0.8573214099742293,23.333300000000005,0.0,23.3333,23.3333,23.3333,0.0,0.0,89.33333333333333,0.5163977794943253,89.0,90.0,89.0,1.0,0.9682458365518952,1015.21,0.0,1015.21,1015.21,1015.21,0.0,0.0,3.0059816666666666,1.043102720146327,2.652335,4.24374,2.12187,2.12187,0.4559429457980929
1734,St̩phane SARRAZIN,Newyork,2017-2018,Qualifying 1 Group 4,Q,1.0,Andretti Formula E,107.45,11.525840533340716,107.45,115.6,99.3,16.299999999999994,0.0,39758.0,10395.883897004624,39758.0,47109.0,32407.0,14702.000000000005,0.0,28112.5,358.5031380615796,28112.5,28366.0,27859.0,507.0,0.0,27301.0,2882.167240116369,27301.0,29339.000000000004,25263.0,4076.000000000004,0.0,2.0,2,0,07/14/2018,29.9722,0.03045337419728615,29.9722,30.0,29.9444,0.05559999999999832,0.0,41.4815,0.28691060628704457,41.6667,41.6667,41.1111,0.5555999999999983,-0.9682458365518172,58.666666666666664,0.5163977794943216,59.0,59.0,58.0,1.0,-0.9682458365518335,1018.1133333333333,0.01632993161854431,1018.12,1018.12,1018.08,0.03999999999996362,-2.449489742783179,4.243736666666667,0.9489291118870083,4.24374,5.30467,3.1828,2.12187,-7.903646234616264e-06
1735,St̩phane SARRAZIN,Zurich,2017-2018,Qualifying Group 4,Q,4.0,Andretti Formula E,99.33333333333331,22.4713892168093,101.4,120.7,75.9,44.8,-0.4103590612044782,36168.66666666666,15297.284345050703,31037.0,53372.0,24097.0,29275.0,1.3397006659444428,34575.666666666664,4184.53705125589,35455.999999999985,38250.0,30021.0,8229.0,-0.9047999309873718,21899.0,3079.6537142997113,20982.0,25333.000000000004,19382.0,5951.000000000004,1.221123806913207,3.0,3,0,10/06/2018,28.166683333333335,0.15314803840293542,28.1389,28.3889,28.0,0.3888999999999996,0.42960031274838295,33.3333,0.0,33.3333,33.3333,33.3333,0.0,0.0,49.666666666666664,1.211060141638995,49.0,52.0,49.0,3.0,1.9517084927240118,963.2863333333333,0.0334285307285405,963.275,963.326,963.258,0.06799999999998363,0.4559392524373035,2.4755116666666663,1.2848571923356567,2.652335,4.24374,1.06093,3.18281,0.0750665796090525
1792,S̩bastien BUEMI,Berlin2,2016-2017,Qualifying 2 Group 2,Q,2.0,Renault e.dams,88.03333333333335,41.703756825175034,102.6,120.5,41.0,79.5,-1.380036644701503,67594.33333333331,68754.25963046457,30411.0,146933.0,25439.0,121494.0,1.7218663136199044,22713.0,3051.346587983739,23277.0,25443.0,19419.0,6024.0,-0.8033471179158979,25692.33333333333,2324.549920593948,26176.0,27737.0,23164.0,4573.0,-0.8957748956434806,3.0,3,0,11/06/2017,25.64446,0.06332797959827949,25.6667,25.7222,25.5556,0.16660000000000252,-0.4051462591612121,53.66666,0.3043146529498698,53.8889,53.8889,53.3333,0.5555999999999983,-0.6085806194501847,52.0,0.0,52.0,52.0,52.0,0.0,0.0,1012.894,0.021908902300184125,1012.91,1012.91,1012.87,0.03999999999996362,-0.6085806194553736,7.081112,3.3372066508863365,8.04672,9.65606,1.60934,8.04672,-1.4467319508329255
1793,S̩bastien BUEMI,Berlin2,2016-2017,Super Pole 2,Q,2.0,Renault e.dams,77.9,59.5383909759073,77.9,120.0,35.8,84.2,0.0,102815.0,109167.38752026633,102815.0,180008.0,25622.0,154386.0,0.0,21483.5,2922.472326644001,21483.5,23550.0,19417.0,4133.0,0.0,24442.0,1661.7009357883853,24442.0,25617.0,23267.0,2349.999999999997,0.0,2.0,2,0,11/06/2017,26.23076153846154,0.13577023200037702,26.3333,26.3889,26.0,0.3888999999999996,-0.574144985203265,53.80341538461539,0.5483702730913277,53.8889,54.4444,52.7778,1.6666000000000025,-0.8762216863669727,51.92307692307692,0.2773500981126149,52.0,52.0,51.0,1.0,-3.6055512754639487,1012.6130769230768,0.04922475924850233,1012.6,1012.67,1012.5,0.16999999999995907,-0.827989336658789,3.961461538461539,2.140629491749433,3.21869,8.04672,1.60934,6.437380000000001,0.47396536140073875
1794,S̩bastien BUEMI,Berlin,2016-2017,Qualifying 1 Group 4,Q,4.0,Renault e.dams,106.65,17.1826947828331,106.65,118.8,94.5,24.3,0.0,32119.0,9270.169901355635,32119.0,38674.0,25564.0,13110.0,0.0,21111.0,1831.4065632731579,21111.0,22406.0,19816.0,2590.0,0.0,24656.5,1451.6902217759837,24656.5,25683.000000000004,23630.0,2053.000000000004,0.0,2.0,2,0,10/06/2017,20.759266666666665,0.028711716539884274,20.7778,20.7778,20.7222,0.05559999999999832,-0.9682458365516687,47.6852,0.5462004943241994,47.7778,48.3333,46.6667,1.6666000000000025,-1.438103321295425,58.833333333333336,0.9831920802501743,58.5,60.0,58.0,2.0,0.4559392524346721,1014.1883333333334,0.052313159593591084,1014.19,1014.26,1014.13,0.12999999999999545,0.09103798759993743,5.6327050000000005,2.8335405764714223,4.828035,9.65606,3.21869,6.43737,0.49467478371114015
1795,S̩bastien BUEMI,Buenos,2016-2017,Groups Qualifying Session,Q,2.0,Renault e.dams,76.125,56.934897031609715,80.95,129.4,13.2,116.2,-0.20239235790081814,169126.5,300006.79530248424,19924.0,619131.0,17527.0,601604.0,1.9998482957946904,26215.75,1850.3142751075202,26577.5,28040.0,23668.0,4372.0,-1.0697824941632277,61549.5,64650.9065958604,29931.0,158513.0,27823.0,130690.0,1.998405713307589,4.0,4,1,02/18/2017,26.299227272727283,0.06799764142160165,26.2778,26.4444,26.2222,0.22220000000000084,0.6342377874509968,26.25,0.24336324271955392,26.1111,26.6667,26.1111,0.5555999999999983,1.1958608382118507,74.93181818181819,0.8995535655735869,75.0,76.0,73.0,3.0,-0.6650059282205547,1008.2361363636362,0.12620057695465148,1008.23,1008.47,1008.03,0.44000000000005457,0.053279296184235506,4.462272045454547,2.0493503007046026,4.82803,8.04672,0.0,8.04672,0.0950713975400268
1796,S̩bastien BUEMI,Buenos,2016-2017,Super Pole Session,Q,2.0,Renault e.dams,81.96666666666667,55.778251436678545,98.1,127.9,19.9,108.0,-1.1926920335995868,145127.33333333337,215187.18019978167,23421.0,393587.0,18374.0,375213.0,1.7309789870102943,26650.0,2961.416384097312,26527.0,29671.0,23752.0,5919.0,0.18658138271845293,31675.66666666667,5438.3903255773575,29455.0,37873.000000000015,27699.0,10174.00000000001,1.5311185154724831,3.0,3,1,02/18/2017,26.36109166666667,0.05024687160471306,26.3333,26.4444,26.2778,0.16660000000000252,0.442216479579602,26.111100000000004,0.0,26.1111,26.1111,26.1111,0.0,0.0,75.08333333333333,0.5149286505444383,75.0,76.0,74.0,2.0,0.2108475192760244,1008.1208333333335,0.08680786865607326,1008.1,1008.3,1008.03,0.2699999999999818,0.8601471169241157,3.3528000000000007,1.4489529809047383,3.21869,6.43738,1.60934,4.82804,0.7120877405200026
1797,S̩bastien BUEMI,HongKong,2016-2017,Groups Qualifying Session,Q,4.0,Renault e.dams,69.43333333333334,58.7120373801943,100.8,105.8,1.7,104.1,-1.7179296435090992,1281373.333333333,2187237.007041152,19132.0,3806977.0,18011.0,3788966.0,1.732050295730705,21301.0,837.4431323976573,21416.0,22075.0,20412.0,1663.0,-0.6062993456877068,25717.66666666667,758.7109682437273,25871.0,26388.0,24894.0,1494.0,-0.8722928445144856,3.0,3,0,09/10/2016,29.94280735294118,0.31338182962507094,29.9444,30.7222,29.5,1.2222000000000008,1.0025141701742721,40.83334117647062,0.839526242775678,40.5556,42.2222,40.0,2.222200000000001,0.4544976910291226,67.80882352941177,0.7581862280818774,68.0,69.0,66.0,3.0,-0.9327191856076539,1007.6577941176472,0.23065672360447476,1007.72,1007.93,1007.25,0.67999999999995,-0.4833089117008939,3.5263564705882375,1.8705585894966228,3.21869,8.04672,0.0,8.04672,0.26061598781837797
1799,S̩bastien BUEMI,Marrakesh,2016-2017,Groups Qualifying Session,Q,2.0,Renault e.dams,80.55999999999997,51.5156578139113,93.6,131.5,15.4,116.1,-0.4141135705044637,145601.8,273804.9376074142,29949.0,634792.0,0.0,634792.0,2.222014773644167,30953.2,17501.4292902037,38051.0,42747.0,0.0,42747.0,-2.108806632931824,50709.6,83160.26438029163,18543.0,198793.0,0.0,198793.0,2.1837408339930304,5.0,5,2,12/11/2016,19.256183333333333,0.18510877960192557,19.2778,19.5556,18.7778,0.7777999999999992,-0.8167591796767814,22.608022222222218,1.027136870865838,22.7778,23.8889,20.5556,3.3333000000000013,-0.26949788246426803,65.13888888888889,0.9607371508460949,65.0,68.0,64.0,4.0,0.9362068352196428,962.1975277777777,0.15258468114664023,962.2460000000001,962.415,961.9069999999999,0.5080000000000382,-0.49560034585210416,5.096256666666666,2.3242153206816765,4.82803,9.65606,0.0,9.65606,-0.24773473695670023
1800,S̩bastien BUEMI,Marrakesh,2016-2017,Super Pole Session,Q,2.0,Renault e.dams,73.325,53.646706950815414,68.15,131.2,25.8,105.4,0.17311330718032367,105277.25,168154.98536246255,32335.5,356438.0,0.0,356438.0,1.948330363791948,28560.75,19138.737739203178,37214.0,39815.0,0.0,39815.0,-1.9400951203460732,80642.25,137848.75126111953,17768.5,287032.0,0.0,287032.0,1.977488362299036,4.0,4,2,12/11/2016,20.052483333333335,0.04848121831608419,20.0556,20.1111,19.9444,0.16669999999999874,-0.48412979926758404,25.462988888888887,0.3435313649331168,25.5556,26.1111,25.0,1.1111000000000004,0.09301667639875776,62.166666666666664,0.383482494423684,62.0,63.0,62.0,1.0,1.9557607215608155,961.7057777777778,0.04262359958794843,961.704,961.7710000000001,961.602,0.1690000000000964,-0.5336890184362226,4.559808333333335,2.3581484705571816,4.82803,8.04672,0.0,8.04672,-0.3085101243128689
1801,S̩bastien BUEMI,Mexico,2016-2017,Groups Qualifying Session,Q,1.0,Renault e.dams,105.575,14.66841845598904,109.45,118.8,84.6,34.2,-1.4345792121093586,17465.25,2523.2414833569405,17003.0,20926.0,14929.0,5997.0,1.0196628557233771,32052.25,3015.1525528017078,31411.5,36260.999999999985,29125.0,7135.999999999993,1.1823932799024015,23038.5,5945.186820725934,20445.0,31916.0,19348.0,12568.0,1.9457067888928063,4.0,4,1,01/04/2017,27.10183571428572,0.5749678437759033,27.4444,27.7222,26.3889,1.3333000000000013,-0.4067878629524634,21.57409999999999,0.2095698032614051,21.6667,21.6667,21.1111,0.5555999999999983,-1.8558017135458564,31.142857142857142,0.3541688016605738,31.0,32.0,31.0,1.0,2.117634293262182,779.4364761904761,0.19819997761502728,779.4984999999999,779.7189999999999,779.143,0.5759999999999081,-0.1845131351922359,7.165412619047618,1.516477922712184,8.04672,8.04672,3.21869,4.82803,-1.4170199749076227
1802,S̩bastien BUEMI,Monaco,2016-2017,Qualifying Group 1,Q,1.0,Renault e.dams,90.66666666666669,36.18899464386007,103.1,119.0,49.9,69.1,-1.3635573521453082,43719.333333333336,37059.545009799214,24229.0,86457.0,20472.0,65985.0,1.712046205947988,19619.666666666668,2567.129979828317,20359.0,21736.0,16764.0,4972.0,-1.1885044431967386,17417.333333333332,1468.6123836238542,17035.999999999996,19039.0,16177.0,2862.0,1.089671847896506,3.0,3,0,05/13/2017,17.324083333333334,0.08899461594201563,17.3611,17.3889,17.1667,0.22220000000000084,-1.3533893589371244,31.666699999999995,0.0,31.6667,31.6667,31.6667,0.0,0.0,81.33333333333333,0.5163977794943253,81.0,82.0,81.0,1.0,0.9682458365518952,1014.0333333333332,0.03559026084009175,1014.02,1014.09,1013.99,0.10000000000002274,0.7482827694830697,1.3411183333333332,1.2114702405658453,1.60934,3.21869,0.0,3.21869,0.3125792137148771
1803,S̩bastien BUEMI,Monaco,2016-2017,Superpole,Q,1.0,Renault e.dams,70.75,68.51864709697645,70.75,119.2,22.3,96.9,0.0,133453.5,159996.3442722989,133453.5,246588.0,20319.0,226269.0,0.0,19198.5,3325.5231919203334,19198.5,21550.0,16847.0,4703.0,0.0,16664.500000000004,731.8555185280786,16664.500000000004,17182.000000000004,16147.000000000002,1035.0000000000016,0.0,2.0,2,0,05/13/2017,18.670649999999995,0.07048069839434098,18.6667,18.7778,18.5556,0.22220000000000084,-0.15302879871790526,33.88889999999999,0.0,33.8889,33.8889,33.8889,0.0,0.0,76.57142857142857,0.5135525910130989,77.0,77.0,76.0,1.0,-0.3245367068207619,1014.4350000000002,0.030064034224426037,1014.43,1014.5,1014.4,0.10000000000002274,0.5449361386589605,2.2990607142857145,1.0399700333734792,1.60934,4.82803,1.60934,3.21869,1.3031467408487878
1804,S̩bastien BUEMI,Montreal2,2016-2017,Qualifying 2 Group 1,Q,1.0,Renault e.dams,88.2,42.51435051838378,106.5,118.5,39.6,78.9,-1.5781048506075264,82480.33333333331,92392.73280043909,30292.0,189158.0,27991.0,161167.0,1.7308423185721438,30536.0,1373.8540679417156,31271.0,31386.0,28951.0,2435.0,-1.7184077912015288,28864.66666666667,2380.488675321377,28977.0,31187.0,26430.0,4756.999999999995,-0.21187848859585998,3.0,3,0,07/30/2017,25.012344444444437,0.13355767816499825,25.0,25.2222,24.8333,0.3888999999999996,0.023392939711857783,40.50929999999999,0.15573798875950945,40.5556,40.5556,40.0,0.5555999999999983,-3.1478208882910215,52.80555555555556,0.40138648595974336,53.0,53.0,52.0,1.0,-1.6120593148079068,1014.0250000000001,0.027307769694894485,1014.035,1014.05,1013.99,0.05999999999994543,-0.3476263610756115,2.9175675,1.5084037658822844,3.1828,6.3656,0.0,6.3656,0.532882204026327
1805,S̩bastien BUEMI,Montreal,2016-2017,Qualifying 1 Group 3,Q,3.0,Renault e.dams,97.23333333333332,28.857639081070605,108.2,119.0,64.5,54.5,-1.4631435067357748,49083.33333333334,34402.783322477466,31316.0,88737.0,27197.0,61540.0,1.7041600670371884,31543.33333333333,2042.4909628523042,32274.0,33120.0,29236.0,3884.0,-1.4037882540196007,28560.0,2482.7976155941506,27702.0,31358.0,26620.0,4738.0,1.3693841059240257,3.0,3,0,07/29/2017,21.29785,0.040168790301499675,21.2778,21.3889,21.2222,0.16669999999999874,1.2378879149760456,37.947536111111106,0.2595165969399695,37.7778,38.3333,37.7778,0.5555000000000021,0.8813898487215188,57.833333333333336,0.3779644730092256,58.0,58.0,57.0,1.0,-1.867589160751496,1012.6277777777782,0.0249698230568594,1012.63,1012.67,1012.6,0.06999999999993634,0.524414007662232,4.715262499999998,1.3041773126652347,4.24374,7.426539999999999,3.1828,4.243739999999999,0.5263733032685544
1808,S̩bastien BUEMI,Paris,2016-2017,Qualifying Group 1,Q,1.0,Renault e.dams,78.36666666666666,44.05500349941347,95.6,111.2,28.3,82.9,-1.4909385210115642,75754.0,98438.79133248236,20792.0,189401.0,17069.0,172332.0,1.729264032237685,27192.0,2193.709415579006,27856.0,28977.0,24743.000000000004,4233.999999999994,-1.2372865755095876,23269.66666666667,2739.191364861778,23653.000000000004,25797.0,20359.0,5437.999999999995,-0.6174147142091037,3.0,3,0,05/20/2017,15.03334,0.06336306495112143,15.0556,15.1111,14.9444,0.16670000000000051,-0.4067796237044192,22.55556,0.3043146529498692,22.7778,22.7778,22.2222,0.5555999999999983,-0.6085806194501847,69.8,0.44721359549995715,70.0,70.0,69.0,1.0,-2.236067977499758,1017.3280000000001,0.07190271204900536,1017.34,1017.41,1017.24,0.16999999999995907,-0.20498361916569283,8.046732,7.10668472008362,4.82803,17.7028,0.0,17.7028,0.49355423577748314
1809,S̩bastien BUEMI,Paris,2016-2017,Superpole,Q,1.0,Renault e.dams,61.5,69.8621499812309,61.5,110.9,12.1,98.8,0.0,268543.5,355761.6850709193,268543.5,520105.0,16982.0,503123.0,0.0,27129.5,3130.3617203128474,27129.5,29343.000000000004,24916.0,4427.000000000005,0.0,21981.5,2206.8802640832137,21981.5,23542.0,20421.0,3120.9999999999964,0.0,2.0,2,0,05/20/2017,15.257572727272729,0.1615104460455057,15.3333,15.4444,15.0,0.4443999999999999,-0.5134378340543944,27.52525454545455,0.2901526369469561,27.7778,27.7778,27.2222,0.5555999999999983,-0.2127615795014371,68.54545454545455,0.8201995322647249,69.0,69.0,67.0,2.0,-1.504797534846536,1017.6581818181817,0.05288065465139259,1017.65,1017.78,1017.61,0.16999999999995907,1.2551674960746324,5.705857272727273,1.6668390103791724,6.43738,8.04672,3.21869,4.82803,-0.1472811160925607
1811,S̩bastien BUEMI,Berlin,2017-2018,Qualifying Group 4,Q,4.0,Renault e.dams,106.23333333333332,14.75172306319955,103.1,122.3,93.3,29.0,0.9126980338376846,31021.33333333333,6612.496830497033,29647.0,38213.0,25204.0,13009.0,0.894873530974586,24278.66666666667,2337.9992158538753,25619.0,25638.0,21579.0,4059.0,-1.7319221223570775,26271.33333333333,2652.0826407435598,27705.0,27898.000000000004,23211.0,4687.000000000005,-1.7217371207368888,3.0,3,0,05/19/2018,20.566660000000002,0.10686556040184432,20.5556,20.7222,20.4444,0.27779999999999916,0.5891544090790667,20.5556,0.0,20.5556,20.5556,20.5556,0.0,0.0,43.0,0.0,43.0,43.0,43.0,0.0,0.0,1014.866,0.0650384501660192,1014.9,1014.93,1014.77,0.15999999999996817,-0.8945426725619928,3.6071740000000005,2.866485745268935,3.1828,8.48747,1.06093,7.42654,1.7035496159758146
1812,S̩bastien BUEMI,Marrakesh,2017-2018,Qualifying Group 2,Q,2.0,Renault e.dams,96.76666666666664,46.87454888671821,113.6,132.9,43.8,89.10000000000002,-1.4076088983874764,80470.66666666669,87608.42674271314,31363.0,181618.0,28431.0,153187.0,1.7298685870107284,39889.333333333336,4129.349747034435,42196.000000000015,42350.0,35122.0,7228.0,-1.7293410631842512,19218.0,1975.67431526555,20291.0,20425.0,16938.0,3487.0,-1.7230913065428508,3.0,3,0,01/13/2018,11.101849999999999,0.02265778012074446,11.1111,11.1111,11.0556,0.05550000000000033,-2.449489742782884,13.888900000000001,0.0,13.8889,13.8889,13.8889,0.0,0.0,92.66666666666667,0.5163977794943199,93.0,93.0,92.0,1.0,-0.9682458365518958,964.3646666666667,0.017557524502865105,964.3760000000001,964.3760000000001,964.342,0.0340000000001055,-0.968245836551854,2.652335,1.1127184920679623,2.652335,4.24374,1.06093,3.18281,0.0
